,COUNTYFP,precinct,shp_loc_prec,STATEFP,VTDST,NAMELSAD,VTDI,LSAD,CHNG_TYPE,ORIG_NAME,ORIG_CODE,RELATE,NAME,VINTAGE,FUNCSTAT,JUSTIFY,MTFCC,prec_matching,prec_word1,shp_loc_prec_nums,shp_loc_prec_code
2894,019,raritan township voting district 1,"019,raritan township voting district 1",34,105001,Raritan township voting district 1,A,00,,,,,Raritan township voting district 1,90,N,,G5240,raritan township voting district 1,raritan,0191,0191_raritan
2895,019,milford borough voting district 1,"019,milford borough voting district 1",34,100001,Milford borough voting district 1,A,00,,,,,Milford borough voting district 1,90,N,,G5240,milford borough voting district 1,milford,0191,0191_milford
2896,019,lebanon township voting district 6,"019,lebanon township voting district 6",34,095006,Lebanon township voting district 6,A,00,,,,,Lebanon township voting district 6,90,N,,G5240,lebanontownship voting district 6,lebanontownship,0196,0196_lebanontownship
2897,019,lebanon township voting district 5,"019,lebanon township voting district 5",34,095005,Lebanon township voting district 5,A,00,,,,,Lebanon township voting district 5,90,N,,G5240,lebanontownship voting district 5,lebanontownship,0195,0195_lebanontownship
2898,019,lebanon township voting district 4,"019,lebanon township voting district 4",34,095004,Lebanon township voting district 4,A,00,,,,,Lebanon township voting district 4,90,N,,G5240,lebanontownship voting district 4,lebanontownship,0194,0194_lebanontownship
2899,019,lebanon township voting district 3,"019,lebanon township voting district 3",34,095003,Lebanon township voting district 3,A,00,,,,,Lebanon township voting district 3,90,N,,G5240,lebanontownship voting district 3,lebanontownship,0193,0193_lebanontownship
2900,019,lebanon borough voting district 1,"019,lebanon borough voting district 1",34,090001,Lebanon borough voting district 1,A,00,,,,,Lebanon borough voting district 1,90,N,,G5240,lebanonboro voting district 1,lebanonboro,0191,0191_lebanonboro
2901,019,lebanon township voting district 1,"019,lebanon township voting district 1",34,095001,Lebanon township voting district 1,A,00,,,,,Lebanon township voting district 1,90,N,,G5240,lebanontownship voting district 1,lebanontownship,0191,0191_lebanontownship
2902,019,raritan township voting district 8,"019,raritan township voting district 8",34,105008,Raritan township voting district 8,A,00,,,,,Raritan township voting district 8,90,N,,G5240,raritan township voting district 8,raritan,0198,0198_raritan
2903,019,raritan township voting district 13,"019,raritan township voting district 13",34,105013,Raritan township voting district 13,A,00,,,,,Raritan township voting district 13,90,N,,G5240,raritan township voting district 13,raritan,01913,01913_raritan
2904,019,raritan township voting district 9,"019,raritan township voting district 9",34,105009,Raritan township voting district 9,P,00,,,,,Raritan township voting district 9,90,S,,G5240,raritan township voting district 9,raritan,0199,0199_raritan
2905,019,union township voting district 4,"019,union township voting district 4",34,125004,Union township voting district 4,A,00,,,,,Union township voting district 4,90,N,,G5240,union township voting district 4,union,0194,0194_union
2906,019,readington township voting district 10,"019,readington township voting district 10",34,110010,Readington township voting district 10,A,00,,,,,Readington township voting district 10,90,N,,G5240,readington township voting district 10,readington,01910,01910_readington
2907,019,lambertville city voting district 4,"019,lambertville city voting district 4",34,085004,Lambertville city voting district 4,P,00,,,,,Lambertville city voting district 4,90,S,,G5240,lambertville city voting district 4,lambertville,0194,0194_lambertville
2908,019,west amwell township voting district 2,"019,west amwell township voting district 2",34,130002,West Amwell township voting district 2,A,00,,,,,West Amwell township voting district 2,90,N,,G5240,west amwell township voting district 2,west,0192,0192_west
2909,019,west amwell township voting district 1,"019,west amwell township voting district 1",34,130001,West Amwell township voting district 1,A,00,,,,,West Amwell township voting district 1,90,N,,G5240,west amwell township voting district 1,west,0191,0191_west
2910,019,union township voting district 3,"019,union township voting district 3",34,125003,Union township voting district 3,A,00,,,,,Union township voting district 3,90,N,,G5240,union township voting district 3,union,0193,0193_union
2911,019,union township voting district 2,"019,union township voting district 2",34,125002,Union township voting district 2,A,00,,,,,Union township voting district 2,90,N,,G5240,union township voting district 2,union,0192,0192_union
2912,019,union township voting district 1,"019,union township voting district 1",34,125001,Union township voting district 1,A,00,,,,,Union township voting district 1,90,N,,G5240,union township voting district 1,union,0191,0191_union
2913,019,tewksbury township voting district 5,"019,tewksbury township voting district 5",34,120005,Tewksbury township voting district 5,A,00,,,,,Tewksbury township voting district 5,90,N,,G5240,tewksbury township voting district 5,tewksbury,0195,0195_tewksbury
2914,019,tewksbury township voting district 4,"019,tewksbury township voting district 4",34,120004,Tewksbury township voting district 4,A,00,,,,,Tewksbury township voting district 4,90,N,,G5240,tewksbury township voting district 4,tewksbury,0194,0194_tewksbury
2915,019,tewksbury township voting district 3,"019,tewksbury township voting district 3",34,120003,Tewksbury township voting district 3,A,00,,,,,Tewksbury township voting district 3,90,N,,G5240,tewksbury township voting district 3,tewksbury,0193,0193_tewksbury
2916,019,tewksbury township voting district 2,"019,tewksbury township voting district 2",34,120002,Tewksbury township voting district 2,A,00,,,,,Tewksbury township voting district 2,90,N,,G5240,tewksbury township voting district 2,tewksbury,0192,0192_tewksbury
2917,019,tewksbury township voting district 1,"019,tewksbury township voting district 1",34,120001,Tewksbury township voting district 1,A,00,,,,,Tewksbury township voting district 1,90,N,,G5240,tewksbury township voting district 1,tewksbury,0191,0191_tewksbury
2918,019,stockton borough voting district 1,"019,stockton borough voting district 1",34,115001,Stockton borough voting district 1,A,00,,,,,Stockton borough voting district 1,90,N,,G5240,stockton borough voting district 1,stockton,0191,0191_stockton
2919,019,readington township voting district 1,"019,readington township voting district 1",34,110001,Readington township voting district 1,A,00,,,,,Readington township voting district 1,90,N,,G5240,readington township voting district 1,readington,0191,0191_readington
2920,019,readington township voting district 9,"019,readington township voting district 9",34,110009,Readington township voting district 9,A,00,,,,,Readington township voting district 9,90,N,,G5240,readington township voting district 9,readington,0199,0199_readington
2921,019,readington township voting district 7,"019,readington township voting district 7",34,110007,Readington township voting district 7,A,00,,,,,Readington township voting district 7,90,N,,G5240,readington township voting district 7,readington,0197,0197_readington
2922,019,readington township voting district 6,"019,readington township voting district 6",34,110006,Readington township voting district 6,A,00,,,,,Readington township voting district 6,90,N,,G5240,readington township voting district 6,readington,0196,0196_readington
2923,019,readington township voting district 5,"019,readington township voting district 5",34,110005,Readington township voting district 5,P,00,,,,,Readington township voting district 5,90,S,,G5240,readington township voting district 5,readington,0195,0195_readington
2924,019,readington township voting district 4,"019,readington township voting district 4",34,110004,Readington township voting district 4,A,00,,,,,Readington township voting district 4,90,N,,G5240,readington township voting district 4,readington,0194,0194_readington
2925,019,readington township voting district 3,"019,readington township voting district 3",34,110003,Readington township voting district 3,P,00,,,,,Readington township voting district 3,90,S,,G5240,readington township voting district 3,readington,0193,0193_readington
2926,019,readington township voting district 2,"019,readington township voting district 2",34,110002,Readington township voting district 2,A,00,,,,,Readington township voting district 2,90,N,,G5240,readington township voting district 2,readington,0192,0192_readington
2927,019,readington township voting district 16,"019,readington township voting district 16",34,110016,Readington township voting district 16,A,00,,,,,Readington township voting district 16,90,N,,G5240,readington township voting district 16,readington,01916,01916_readington
2928,019,readington township voting district 15,"019,readington township voting district 15",34,110015,Readington township voting district 15,A,00,,,,,Readington township voting district 15,90,N,,G5240,readington township voting district 15,readington,01915,01915_readington
2929,019,readington township voting district 14,"019,readington township voting district 14",34,110014,Readington township voting district 14,P,00,,,,,Readington township voting district 14,90,S,,G5240,readington township voting district 14,readington,01914,01914_readington
2930,019,readington township voting district 13,"019,readington township voting district 13",34,110013,Readington township voting district 13,P,00,,,,,Readington township voting district 13,90,S,,G5240,readington township voting district 13,readington,01913,01913_readington
2931,019,readington township voting district 12,"019,readington township voting district 12",34,110012,Readington township voting district 12,A,00,,,,,Readington township voting district 12,90,N,,G5240,readington township voting district 12,readington,01912,01912_readington
2932,019,readington township voting district 11,"019,readington township voting district 11",34,110011,Readington township voting district 11,A,00,,,,,Readington township voting district 11,90,N,,G5240,readington township voting district 11,readington,01911,01911_readington
2933,019,readington township voting district 8,"019,readington township voting district 8",34,110008,Readington township voting district 8,A,00,,,,,Readington township voting district 8,90,N,,G5240,readington township voting district 8,readington,0198,0198_readington
2934,019,lambertville city voting district 3,"019,lambertville city voting district 3",34,085003,Lambertville city voting district 3,P,00,,,,,Lambertville city voting district 3,90,S,,G5240,lambertville city voting district 3,lambertville,0193,0193_lambertville
2935,019,bloomsbury borough voting district 1,"019,bloomsbury borough voting district 1",34,015001,Bloomsbury borough voting district 1,A,00,,,,,Bloomsbury borough voting district 1,90,N,,G5240,bloomsbury borough voting district 1,bloomsbury,0191,0191_bloomsbury
2936,019,lambertville city voting district 1,"019,lambertville city voting district 1",34,085001,Lambertville city voting district 1,P,00,,,,,Lambertville city voting district 1,90,S,,G5240,lambertville city voting district 1,lambertville,0191,0191_lambertville
2937,019,delaware township voting district 2,"019,delaware township voting district 2",34,035002,Delaware township voting district 2,A,00,,,,,Delaware township voting district 2,90,N,,G5240,delaware township voting district 2,delaware,0192,0192_delaware
2938,019,delaware township voting district 1,"019,delaware township voting district 1",34,035001,Delaware township voting district 1,A,00,,,,,Delaware township voting district 1,90,N,,G5240,delaware township voting district 1,delaware,0191,0191_delaware
2939,019,clinton township voting district 9,"019,clinton township voting district 9",34,030009,Clinton township voting district 9,A,00,,,,,Clinton township voting district 9,90,N,,G5240,clintontownship voting district 9,clintontownship,0199,0199_clintontownship
2940,019,clinton township voting district 8,"019,clinton township voting district 8",34,030008,Clinton township voting district 8,P,00,,,,,Clinton township voting district 8,90,S,,G5240,clintontownship voting district 8,clintontownship,0198,0198_clintontownship
2941,019,clinton township voting district 7,"019,clinton township voting district 7",34,030007,Clinton township voting district 7,P,00,,,,,Clinton township voting district 7,90,S,,G5240,clintontownship voting district 7,clintontownship,0197,0197_clintontownship
2942,019,clinton township voting district 6,"019,clinton township voting district 6",34,030006,Clinton township voting district 6,A,00,,,,,Clinton township voting district 6,90,N,,G5240,clintontownship voting district 6,clintontownship,0196,0196_clintontownship
